HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
21 29    0.698    0.138    0.187  999.000    0.554    0.906    0.635  999.000    0.255    0.459    0.358    0.224   3
21 30    0.863    0.220    0.254  999.000    0.730    1.112    0.746  999.000    0.422    0.726    0.520    0.186   3
21 31    0.676    0.186    0.270  999.000    0.599    0.899    0.532  999.000    0.203    0.385    0.367    0.313   3
21 32    0.434    0.192    0.290  999.000    0.505    0.527    0.271  999.000    0.157    0.259    0.237    0.206   3
21 33    0.220    0.114    0.155  999.000    0.253    0.273    0.133  999.000    0.104    0.232    0.099    0.163   3
21 34    0.080    0.093    0.057  999.000    0.076    0.108    0.056  999.000    0.124    0.226    0.117    0.152   3
21 35    0.068    0.118    0.077  999.000    0.052    0.098    0.055  999.000    0.074    0.139    0.064    0.257   3
21 36    0.095    0.123    0.097  999.000    0.064    0.106    0.114  999.000    0.072    0.092    0.054    0.217   3
21 37    0.144    0.084    0.084  999.000    0.128    0.177    0.127  999.000    0.060    0.098    0.042    0.218   3
21 38    0.177    0.095    0.128  999.000    0.187    0.243    0.102  999.000    0.096    0.167    0.052    0.287   3
21 39    0.112    0.081    0.115  999.000    0.089    0.141    0.106  999.000    0.069    0.192    0.065    0.227   3
21 40    0.094    0.094    0.113  999.000    0.052    0.133    0.099  999.000    0.048    0.090    0.051    0.168   3
21 41    0.102    0.070    0.086  999.000    0.100    0.142    0.063  999.000    0.065    0.108    0.059    0.274   3
21 42    0.157    0.106    0.116  999.000    0.178    0.204    0.090  999.000    0.084    0.148    0.095    0.280   3
21 43    0.208    0.077    0.139  999.000    0.252    0.236    0.135  999.000    0.072    0.167    0.109    0.211   3
21 44    0.156    0.125    0.101  999.000    0.181    0.182    0.105  999.000    0.062    0.208    0.116    0.184   3
21 45    0.227    0.090    0.092  999.000    0.174    0.355    0.153  999.000    0.063    0.177    0.119    0.267   3
21 46    0.283    0.096    0.110  999.000    0.218    0.447    0.186  999.000    0.103    0.161    0.070    0.249   3
21 47    0.287    0.084    0.148  999.000    0.216    0.450    0.195  999.000    0.067    0.144    0.067    0.191   3
21 48    0.138    0.137    0.132  999.000    0.113    0.186    0.115  999.000    0.052    0.102    0.087    0.219   3
21 49    0.142    0.160    0.177  999.000    0.136    0.183    0.106  999.000    0.058    0.130    0.084    0.188   3
21 50    0.140    0.063    0.181  999.000    0.116    0.171    0.134  999.000    0.067    0.166    0.080    0.206   3
21 51    0.092    0.107    0.140  999.000    0.069    0.106    0.102  999.000    0.049    0.099    0.117    0.277   3
21 52    0.115    0.143    0.092  999.000    0.079    0.145    0.122  999.000    0.048    0.192    0.143    0.230   3
21 53    0.092    0.151    0.043  999.000    0.077    0.107    0.092  999.000    0.089    0.307    0.201    0.205   3
21 54    0.081    0.066    0.088  999.000    0.070    0.100    0.073  999.000    0.096    0.272    0.146    0.099   3
21 55    0.092    0.083    0.129  999.000    0.072    0.140    0.064  999.000    0.078    0.220    0.073    0.158   3
21 56    0.097    0.134    0.119  999.000    0.059    0.138    0.092  999.000    0.050    0.191    0.042    0.202   3
21 57    0.093    0.167    0.123  999.000    0.060    0.100    0.120  999.000    0.077    0.149    0.039    0.247   3
21 58    0.100    0.126    0.075  999.000    0.078    0.114    0.108  999.000    0.094    0.136    0.052    0.228   3
21 59    0.097    0.115    0.085  999.000    0.055    0.121    0.116  999.000    0.060    0.132    0.073    0.200   3
22 00    0.101    0.101    0.109  999.000    0.050    0.140    0.114  999.000    0.052    0.067    0.091    0.078   3
22 01    0.091    0.100    0.111  999.000    0.077    0.102    0.095  999.000    0.040    0.153    0.100    0.161   3
22 02    0.134    0.092    0.131  999.000    0.115    0.171    0.117  999.000    0.049    0.224    0.120    0.193   3
22 03    0.130    0.075    0.080  999.000    0.109    0.151    0.129  999.000    0.038    0.159    0.094    0.216   3
22 04    0.082    0.117    0.122  999.000    0.077    0.119    0.051  999.000    0.043    0.147    0.089    0.247   3
22 05    0.100    0.091    0.169  999.000    0.075    0.118    0.108  999.000    0.055    0.199    0.101    0.237   3
22 06    0.095    0.089    0.085  999.000    0.082    0.093    0.109  999.000    0.045    0.153    0.084    0.157   3
22 07    0.067    0.058    0.083  999.000    0.086    0.059    0.057  999.000    0.034    0.141    0.065    0.101   3
22 08    0.068    0.069    0.108  999.000    0.058    0.084    0.062  999.000    0.047    0.118    0.049    0.149   3
22 09    0.140    0.087    0.129  999.000    0.172    0.131    0.117  999.000    0.056    0.178    0.069    0.181   3
22 10    0.111    0.129    0.156  999.000    0.120    0.123    0.090  999.000    0.029    0.128    0.051    0.202   3
22 11    0.087    0.106    0.071  999.000    0.065    0.152    0.043  999.000    0.041    0.150    0.047    0.225   3
22 12    0.073    0.091    0.116  999.000    0.088    0.072    0.057  999.000    0.048    0.162    0.047    0.207   3
22 13    0.073    0.060    0.105  999.000    0.087    0.079    0.053  999.000    0.029    0.075    0.038    0.124   3
22 14    0.053    0.041    0.091  999.000    0.062    0.050    0.047  999.000    0.021    0.107    0.042    0.091   3
22 15    0.064    0.062    0.093  999.000    0.074    0.080    0.038  999.000    0.028    0.074    0.046    0.112   3
22 16    0.075    0.075    0.075  999.000    0.063    0.108    0.054  999.000    0.059    0.080    0.049    0.104   3
22 17    0.104    0.128    0.111  999.000    0.101    0.153    0.057  999.000    0.041    0.149    0.052    0.223   3
22 18    0.098    0.175    0.196  999.000    0.084    0.128    0.083  999.000    0.035    0.138    0.063    0.356   3
22 19    0.147    0.128    0.195  999.000    0.101    0.191    0.151  999.000    0.029    0.158    0.085    0.254   3
22 20    0.120    0.137    0.059  999.000    0.086    0.180    0.094  999.000    0.031    0.128    0.064    0.195   3
22 21    0.080    0.060    0.059  999.000    0.069    0.116    0.055  999.000    0.038    0.063    0.042    0.128   3
22 22    0.078    0.124    0.131  999.000    0.077    0.098    0.059  999.000    0.043    0.069    0.054    0.241   3
22 23    0.054    0.120    0.142  999.000    0.062    0.060    0.040  999.000    0.031    0.062    0.060    0.216   3
22 24    0.078    0.079    0.139  999.000    0.112    0.093    0.029  999.000    0.031    0.102    0.077    0.081   3
22 25    0.075    0.071    0.152  999.000    0.076    0.099    0.050  999.000    0.052    0.113    0.070    0.102   3
22 26    0.079    0.107    0.169  999.000    0.082    0.094    0.060  999.000    0.035    0.094    0.047    0.189   3
22 27    0.079    0.081    0.195  999.000    0.067    0.103    0.067  999.000    0.031    0.084    0.044    0.140   3
22 28    0.091    0.098    0.162  999.000    0.077    0.115    0.082  999.000    0.046    0.140    0.045    0.172   3
22 29    0.082    0.107    0.069  999.000    0.089    0.099    0.056  999.000    0.031    0.126    0.051    0.247   3
22 30    0.083    0.054    0.074  999.000    0.077    0.118    0.056  999.000    0.018    0.079    0.041    0.198   3
22 31    0.079    0.053    0.091  999.000    0.071    0.126    0.041  999.000    0.026    0.080    0.050    0.122   3
22 32    0.082    0.043    0.097  999.000    0.088    0.100    0.059  999.000    0.057    0.059    0.069    0.091   3
22 33    0.065    0.055    0.116  999.000    0.057    0.084    0.053  999.000    0.037    0.085    0.072    0.180   3
22 34    0.065    0.055    0.103  999.000    0.061    0.063    0.069  999.000    0.023    0.142    0.118    0.177   3
22 35    0.064    0.063    0.102  999.000    0.061    0.067    0.063  999.000    0.030    0.099    0.070    0.167   3
22 36    0.104    0.069    0.143  999.000    0.064    0.149    0.099  999.000    0.047    0.148    0.075    0.254   3
22 37    0.097    0.078    0.127  999.000    0.109    0.130    0.052  999.000    0.033    0.131    0.055    0.218   3
22 38    0.071    0.075    0.098  999.000    0.064    0.116    0.032  999.000    0.031    0.076    0.063    0.149   3
22 39    0.076    0.056    0.101  999.000    0.057    0.116    0.055  999.000    0.026    0.040    0.052    0.150   3
22 40    0.086    0.089    0.085  999.000    0.064    0.133    0.061  999.000    0.029    0.080    0.087    0.143   3
22 41    0.097    0.083    0.112  999.000    0.071    0.119    0.101  999.000    0.041    0.111    0.066    0.105   3
22 42    0.091    0.078    0.108  999.000    0.066    0.125    0.081  999.000    0.045    0.172    0.062    0.126   3
22 43    0.094    0.126    0.115  999.000    0.130    0.123    0.075  999.000    0.050    0.174    0.052    0.220   4
22 44    0.085    0.087    0.065  999.000    0.118    0.114    0.076  999.000    0.030    0.110    0.085    0.257   4
22 45    0.061    0.032    0.069  999.000    0.066    0.081    0.057  999.000    0.041    0.179    0.123    0.162   4
22 46    0.056    0.052    0.098  999.000    0.045    0.085    0.045  999.000    0.049    0.164    0.100    0.087   4
22 47    0.074    0.078    0.131  999.000    0.088    0.106    0.060  999.000    0.043    0.179    0.055    0.052   4
22 48    0.073    0.034    0.106  999.000    0.066    0.131    0.065  999.000    0.028    0.098    0.051    0.102   4
22 49    0.057    0.061    0.097  999.000    0.045    0.089    0.064  999.000    0.029    0.062    0.070    0.169   4
22 50    0.066    0.069    0.134  999.000    0.066    0.087    0.079  999.000    0.034    0.076    0.048    0.102   4
22 51    0.083    0.084    0.088  999.000    0.085    0.127    0.075  999.000    0.045    0.101    0.041    0.210   4
22 52    0.070    0.058    0.098  999.000    0.089    0.102    0.053  999.000    0.037    0.104    0.038    0.154   4
22 53    0.053    0.086    0.077  999.000    0.039    0.094    0.044  999.000    0.034    0.107    0.039    0.117   4
22 54    0.065    0.072    0.053  999.000    0.047    0.101    0.076  999.000    0.037    0.113    0.052    0.069   4
22 55    0.081    0.103    0.030  999.000    0.079    0.114    0.108  999.000    0.022    0.069    0.061    0.101   4
22 56    0.061    0.106    0.070  999.000    0.073    0.067    0.075  999.000    0.031    0.089    0.095    0.164   4
22 57    0.057    0.089    0.069  999.000    0.062    0.090    0.048  999.000    0.029    0.123    0.091    0.240   4
22 58    0.056    0.053    0.072  999.000    0.052    0.094    0.052  999.000    0.024    0.118    0.074    0.195   4
22 59    0.049    0.053    0.082  999.000    0.052    0.063    0.059  999.000    0.022    0.112    0.074    0.135   4
23 00    0.054    0.076    0.115  999.000    0.051    0.100    0.039  999.000    0.025    0.136    0.105    0.140   4
23 01    0.084    0.116    0.136  999.000    0.064    0.170    0.075  999.000    0.025    0.116    0.105    0.233   4
23 02    0.095    0.087    0.073  999.000    0.073    0.194    0.082  999.000    0.031    0.075    0.088    0.249   4
23 03    0.090    0.097    0.062  999.000    0.103    0.146    0.076  999.000    0.035    0.098    0.052    0.189   4
23 04    0.123    0.106    0.071  999.000    0.118    0.190    0.142  999.000    0.043    0.175    0.085    0.247   4
23 05    0.088    0.111    0.105  999.000    0.076    0.149    0.091  999.000    0.037    0.153    0.090    0.307   4
23 06    0.071    0.155    0.158  999.000    0.081    0.122    0.058  999.000    0.022    0.141    0.071    0.317   4
23 07    0.076    0.085    0.118  999.000    0.077    0.127    0.066  999.000    0.032    0.168    0.085    0.195   4
23 08    0.059    0.072    0.048  999.000    0.046    0.088    0.050  999.000    0.052    0.119    0.084    0.115   4
23 09    0.064    0.087    0.088  999.000    0.051    0.118    0.050  999.000    0.037    0.048    0.086    0.191   4
23 10    0.053    0.076    0.154  999.000    0.045    0.103    0.047  999.000    0.016    0.083    0.102    0.240   4
23 11    0.055    0.046    0.201  999.000    0.060    0.084    0.056  999.000    0.020    0.171    0.059    0.137   4
23 12    0.084    0.044    0.162  999.000    0.107    0.124    0.070  999.000    0.035    0.123    0.049    0.144   4
23 13    0.082    0.094    0.119  999.000    0.109    0.111    0.065  999.000    0.042    0.147    0.055    0.180   4
23 14    0.058    0.100    0.121  999.000    0.069    0.094    0.034  999.000    0.035    0.123    0.074    0.130   4
23 15    0.046    0.069    0.138  999.000    0.045    0.096    0.023  999.000    0.019    0.085    0.046    0.181   4
23 16    0.072    0.051    0.105  999.000    0.058    0.141    0.065  999.000    0.024    0.104    0.047    0.172   4
23 17    0.065    0.047    0.118  999.000    0.046    0.101    0.087  999.000    0.025    0.151    0.060    0.162   4
23 18    0.050    0.071    0.202  999.000    0.063    0.065    0.050  999.000    0.020    0.121    0.056    0.168   4
23 19    0.081    0.103    0.199  999.000    0.097    0.131    0.075  999.000    0.020    0.148    0.081    0.191   4
23 20    0.071    0.156    0.078  999.000    0.096    0.102    0.059  999.000    0.025    0.117    0.069    0.222   4
23 21    0.069    0.104    0.100  999.000    0.095    0.087    0.072  999.000    0.022    0.156    0.037    0.236   4
23 22    0.064    0.103    0.060  999.000    0.073    0.091    0.072  999.000    0.022    0.115    0.042    0.220   4
23 23    0.036    0.087    0.073  999.000    0.039    0.043    0.044  999.000    0.019    0.056    0.050    0.158   4
23 24    0.062    0.084    0.080  999.000    0.071    0.093    0.061  999.000    0.022    0.042    0.050    0.142   4
23 25    0.074    0.090    0.076  999.000    0.083    0.118    0.057  999.000    0.037    0.040    0.051    0.083   4
23 26    0.062    0.133    0.135  999.000    0.062    0.082    0.069  999.000    0.034    0.114    0.065    0.184   4
23 27    0.067    0.131    0.113  999.000    0.094    0.085    0.055  999.000    0.033    0.185    0.070    0.205   4
23 28    0.054    0.093    0.144  999.000    0.040    0.078    0.057  999.000    0.042    0.109    0.044    0.152   4
23 29    0.045    0.059    0.102  999.000    0.044    0.045    0.041  999.000    0.049    0.161    0.055    0.165   4
23 30    0.041    0.090    0.100  999.000    0.052    0.040    0.031  999.000    0.039    0.135    0.055    0.243   4
23 31    0.067    0.092    0.158  999.000    0.102    0.070    0.061  999.000    0.033    0.105    0.065    0.173   4
23 32    0.082    0.137    0.207  999.000    0.118    0.119    0.063  999.000    0.029    0.128    0.061    0.270   4
23 33    0.063    0.102    0.195  999.000    0.085    0.078    0.056  999.000    0.032    0.156    0.047    0.262   4
23 34    0.056    0.113    0.150  999.000    0.060    0.078    0.048  999.000    0.039    0.165    0.067    0.283   4
23 35    0.061    0.112    0.110  999.000    0.065    0.080    0.058  999.000    0.042    0.162    0.082    0.252   4
23 36    0.052    0.099    0.087  999.000    0.050    0.059    0.072  999.000    0.027    0.127    0.051    0.284   4
23 37    0.090    0.088    0.109  999.000    0.099    0.132    0.096  999.000    0.035    0.141    0.051    0.253   4
23 38    0.089    0.112    0.129  999.000    0.103    0.136    0.093  999.000    0.023    0.125    0.041    0.198   4
23 39    0.075    0.084    0.123  999.000    0.101    0.068    0.095  999.000    0.035    0.105    0.043    0.160   4
23 40    0.061    0.072    0.093  999.000    0.060    0.086    0.072  999.000    0.026    0.088    0.036    0.141   4
23 41    0.074    0.061    0.192  999.000    0.071    0.088    0.114  999.000    0.024    0.058    0.040    0.102   4
23 42    0.076    0.052    0.134  999.000    0.092    0.106    0.074  999.000    0.033    0.104    0.051    0.149   4
23 43    0.049    0.046    0.068  999.000    0.040    0.082    0.049  999.000    0.024    0.107    0.057    0.172   4
23 44    0.043    0.050    0.117  999.000    0.041    0.060    0.045  999.000    0.028    0.158    0.053    0.120   4
23 45    0.056    0.054    0.104  999.000    0.078    0.066    0.060  999.000    0.018    0.152    0.047    0.067   4
23 46    0.052    0.074    0.135  999.000    0.064    0.063    0.059  999.000    0.023    0.115    0.069    0.164   4
23 47    0.062    0.089    0.094  999.000    0.059    0.089    0.070  999.000    0.029    0.137    0.064    0.196   4
23 48    0.069    0.058    0.111  999.000    0.054    0.122    0.060  999.000    0.038    0.110    0.061    0.135   4
23 49    0.086    0.062    0.153  999.000    0.084    0.133    0.104  999.000    0.021    0.112    0.062    0.102   4
23 50    0.075    0.066    0.120  999.000    0.072    0.135    0.065  999.000    0.028    0.113    0.033    0.116   4
23 51    0.068    0.054    0.142  999.000    0.088    0.080    0.078  999.000    0.026    0.093    0.025    0.135   4
23 52    0.049    0.065    0.090  999.000    0.064    0.048    0.063  999.000    0.020    0.092    0.037    0.100   4
23 53    0.053    0.074    0.080  999.000    0.074    0.082    0.040  999.000    0.017    0.084    0.037    0.103   4
23 54    0.067    0.056    0.125  999.000    0.088    0.101    0.059  999.000    0.019    0.082    0.032    0.124   4
23 55    0.084    0.085    0.093  999.000    0.101    0.116    0.069  999.000    0.052    0.106    0.044    0.141   4
23 56    0.053    0.049    0.093  999.000    0.051    0.064    0.047  999.000    0.050    0.106    0.062    0.121   4
23 57    0.051    0.043    0.130  999.000    0.067    0.067    0.030  999.000    0.040    0.099    0.060    0.129   4
23 58    0.058    0.034    0.123  999.000    0.057    0.092    0.053  999.000    0.032    0.092    0.042    0.093   4
23 59    0.077    0.048    0.156  999.000    0.095    0.109    0.083  999.000    0.021    0.092    0.033    0.081   4
