HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
17 07    0.102    0.068    0.082  999.000    0.069    0.132    0.216    0.083    0.115    0.101    0.051    0.159   5
17 08    0.117    0.089    0.154  999.000    0.061    0.094    0.129    0.070    0.100    0.187    0.036    0.186   5
17 09    0.098    0.070    0.108  999.000    0.051    0.156    0.142    0.065    0.091    0.166    0.036    0.104   5
17 10    0.089    0.050    0.070  999.000    0.076    0.190    0.221    0.080    0.030    0.164    0.051    0.059   5
17 11    0.093    0.049    0.085  999.000    0.063    0.170    0.195    0.060    0.022    0.156    0.049    0.095   5
17 12    0.083    0.051    0.089  999.000    0.053    0.095    0.104    0.039    0.031    0.109    0.054    0.126   5
17 13    0.125    0.107    0.105  999.000    0.083    0.178    0.150    0.032    0.059    0.235    0.040    0.153   5
17 14    0.202    0.163    0.185  999.000    0.090    0.324    0.228    0.073    0.070    0.400    0.050    0.249   5
17 15    0.257    0.154    0.218  999.000    0.105    0.571    0.264    0.121    0.176    0.663    0.129    0.236   5
17 16    0.192    0.147    0.220  999.000    0.088    0.296    0.141    0.121    0.124    0.399    0.067    0.211   5
17 17    0.138    0.094    0.156  999.000    0.096    0.214    0.167    0.053    0.060    0.169    0.050    0.128   5
17 18    0.114    0.058    0.092  999.000    0.108    0.232    0.180    0.068    0.065    0.189    0.042    0.080   5
17 19    0.093    0.075    0.071  999.000    0.082    0.184    0.116    0.069    0.044    0.274    0.043    0.052   5
17 20    0.070    0.064    0.056  999.000    0.061    0.110    0.106    0.059    0.026    0.164    0.027    0.060   5
17 21    0.070    0.056    0.081  999.000    0.082    0.097    0.141    0.066    0.041    0.104    0.018    0.034   5
17 22    0.121    0.076    0.142  999.000    0.090    0.197    0.134    0.040    0.051    0.069    0.032    0.097   5
17 23    0.125    0.056    0.117  999.000    0.104    0.199    0.165    0.043    0.052    0.114    0.039    0.148   5
17 24    0.149    0.121    0.193  999.000    0.120    0.140    0.168    0.037    0.054    0.128    0.065    0.169   5
17 25    0.150    0.133    0.205  999.000    0.085    0.144    0.106    0.060    0.070    0.069    0.064    0.185   5
17 26    0.187    0.180    0.274  999.000    0.086    0.177    0.063    0.056    0.096    0.116    0.076    0.215   5
17 27    0.169    0.178    0.295  999.000    0.084    0.193    0.082    0.057    0.090    0.131    0.089    0.181   6
17 28    0.161    0.144    0.307  999.000    0.092    0.131    0.163    0.056    0.091    0.202    0.100    0.128   6
17 29    0.131    0.097    0.203  999.000    0.096    0.086    0.176    0.041    0.080    0.079    0.054    0.125   6
17 30    0.095    0.064    0.114  999.000    0.095    0.130    0.099    0.050    0.090    0.098    0.046    0.070   6
17 31    0.104    0.044    0.078  999.000    0.078    0.167    0.134    0.053    0.082    0.134    0.044    0.123   6
17 32    0.092    0.047    0.060  999.000    0.067    0.154    0.153    0.051    0.059    0.080    0.041    0.074   6
17 33    0.086    0.027    0.043  999.000    0.072    0.146    0.155    0.067    0.066    0.130    0.043    0.073   6
17 34    0.100    0.031    0.043  999.000    0.078    0.195    0.158    0.053    0.066    0.127    0.050    0.095   6
17 35    0.067    0.050    0.043  999.000    0.058    0.090    0.088    0.042    0.060    0.091    0.063    0.073   6
17 36    0.088    0.074    0.091  999.000    0.039    0.115    0.072    0.030    0.066    0.097    0.045    0.136   6
17 37    0.102    0.067    0.093  999.000    0.033    0.190    0.056    0.042    0.168    0.138    0.029    0.171   6
17 38    0.113    0.064    0.073  999.000    0.042    0.251    0.117    0.090    0.121    0.211    0.030    0.130   6
17 39    0.079    0.045    0.051  999.000    0.044    0.192    0.063    0.045    0.060    0.090    0.023    0.081   6
17 40    0.064    0.033    0.058  999.000    0.042    0.088    0.062    0.030    0.047    0.096    0.038    0.102   6
17 41    0.074    0.035    0.053  999.000    0.058    0.140    0.095    0.063    0.042    0.191    0.041    0.063   6
17 42    0.086    0.029    0.051  999.000    0.087    0.185    0.087    0.037    0.053    0.255    0.053    0.076   6
17 43    0.097    0.063    0.118  999.000    0.069    0.136    0.065    0.043    0.077    0.286    0.059    0.127   6
17 44    0.103    0.112    0.138  999.000    0.052    0.141    0.062    0.055    0.056    0.111    0.061    0.114   6
17 45    0.149    0.159    0.204  999.000    0.066    0.087    0.132    0.055    0.048    0.138    0.049    0.245   6
17 46    0.146    0.172    0.206  999.000    0.084    0.168    0.099    0.039    0.060    0.258    0.044    0.291   5
17 47    0.162    0.141    0.152  999.000    0.104    0.271    0.141    0.100    0.061    0.260    0.050    0.220   5
17 48    0.101    0.079    0.069  999.000    0.076    0.154    0.125    0.077    0.051    0.205    0.084    0.134   5
17 49    0.138    0.087    0.103  999.000    0.099    0.175    0.224    0.048    0.073    0.197    0.110    0.091   5
17 50    0.162    0.108    0.133  999.000    0.119    0.232    0.218    0.074    0.121    0.216    0.106    0.157   5
17 51    0.102    0.125    0.146  999.000    0.064    0.101    0.074    0.097    0.135    0.258    0.101    0.212   5
17 52    0.168    0.170    0.230  999.000    0.078    0.248    0.116    0.143    0.099    0.386    0.115    0.206   5
17 53    0.153    0.184    0.253  999.000    0.053    0.121    0.157    0.100    0.074    0.219    0.088    0.162   5
17 54    0.147    0.144    0.204  999.000    0.057    0.182    0.148    0.050    0.067    0.121    0.055    0.152   5
17 55    0.142    0.134    0.151  999.000    0.077    0.239    0.110    0.093    0.075    0.265    0.046    0.225   5
17 56    0.130    0.108    0.140  999.000    0.068    0.234    0.100    0.077    0.099    0.246    0.053    0.149   5
17 57    0.110    0.089    0.133  999.000    0.083    0.167    0.077    0.052    0.048    0.224    0.048    0.186   5
17 58    0.110    0.116    0.136  999.000    0.080    0.159    0.058    0.074    0.062    0.208    0.058    0.160   5
17 59    0.128    0.139    0.185  999.000    0.088    0.148    0.079    0.063    0.073    0.177    0.048    0.238   5
18 00    0.104    0.107    0.139  999.000    0.064    0.134    0.078    0.039    0.047    0.081    0.039    0.256   5
18 01    0.111    0.132    0.152  999.000    0.074    0.137    0.057    0.027    0.083    0.100    0.046    0.264   5
18 02    0.093    0.076    0.073  999.000    0.086    0.194    0.035    0.033    0.100    0.104    0.045    0.134   5
18 03    0.088    0.068    0.061  999.000    0.050    0.178    0.081    0.059    0.097    0.149    0.055    0.096   5
18 04    0.076    0.039    0.035  999.000    0.046    0.144    0.113    0.062    0.097    0.149    0.050    0.068   5
18 05    0.060    0.030    0.016  999.000    0.058    0.101    0.093    0.047    0.054    0.128    0.038    0.065   5
18 06    0.057    0.047    0.053  999.000    0.033    0.057    0.094    0.038    0.059    0.076    0.031    0.071   5
18 07    0.078    0.046    0.075  999.000    0.052    0.053    0.164    0.037    0.040    0.129    0.028    0.090   5
18 08    0.085    0.056    0.070  999.000    0.052    0.054    0.192    0.045    0.039    0.094    0.025    0.103   5
18 09    0.108    0.059    0.075  999.000    0.079    0.103    0.223    0.067    0.065    0.054    0.043    0.057   5
18 10    0.112    0.067    0.074  999.000    0.114    0.147    0.156    0.071    0.068    0.086    0.038    0.075   5
18 11    0.077    0.058    0.089  999.000    0.072    0.073    0.091    0.050    0.059    0.071    0.035    0.097   5
18 12    0.078    0.047    0.081  999.000    0.035    0.052    0.174    0.045    0.029    0.041    0.021    0.120   5
18 13    0.090    0.043    0.067  999.000    0.017    0.091    0.231    0.057    0.042    0.031    0.022    0.087   5
18 14    0.071    0.024    0.031  999.000    0.034    0.101    0.163    0.051    0.035    0.050    0.014    0.057   5
18 15    0.074    0.036    0.053  999.000    0.035    0.147    0.100    0.026    0.044    0.073    0.019    0.054   5
18 16    0.081    0.029    0.076  999.000    0.055    0.183    0.060    0.035    0.044    0.068    0.020    0.073   5
18 17    0.065    0.014    0.062  999.000    0.033    0.123    0.091    0.038    0.043    0.079    0.014    0.070   5
18 18    0.058    0.024    0.048  999.000    0.025    0.074    0.118    0.035    0.025    0.139    0.016    0.055   5
18 19    0.070    0.033    0.068  999.000    0.043    0.133    0.074    0.029    0.027    0.182    0.023    0.066   5
18 20    0.056    0.028    0.063  999.000    0.068    0.079    0.041    0.030    0.026    0.052    0.029    0.085   5
18 21    0.042    0.020    0.033  999.000    0.030    0.074    0.055    0.043    0.040    0.056    0.037    0.064   5
18 22    0.058    0.030    0.034  999.000    0.044    0.091    0.088    0.074    0.046    0.063    0.023    0.100   5
18 23    0.068    0.049    0.065  999.000    0.040    0.073    0.114    0.050    0.042    0.069    0.018    0.126   5
18 24    0.069    0.054    0.093  999.000    0.036    0.099    0.064    0.052    0.061    0.081    0.046    0.116   5
18 25    0.054    0.041    0.069  999.000    0.032    0.075    0.050    0.039    0.044    0.099    0.039    0.091   5
18 26    0.042    0.021    0.032  999.000    0.021    0.082    0.053    0.040    0.018    0.066    0.047    0.063   5
18 27    0.058    0.026    0.048  999.000    0.040    0.132    0.042    0.051    0.020    0.089    0.051    0.067   5
18 28    0.074    0.036    0.051  999.000    0.049    0.166    0.069    0.065    0.033    0.091    0.039    0.094   5
18 29    0.103    0.040    0.046  999.000    0.062    0.255    0.112    0.079    0.044    0.078    0.024    0.089   5
18 30    0.087    0.047    0.077  999.000    0.062    0.153    0.096    0.084    0.052    0.199    0.040    0.101   5
18 31    0.086    0.039    0.066  999.000    0.056    0.188    0.079    0.050    0.066    0.223    0.055    0.112   5
18 32    0.083    0.034    0.061  999.000    0.051    0.140    0.127    0.059    0.071    0.116    0.048    0.079   5
18 33    0.070    0.039    0.076  999.000    0.073    0.060    0.099    0.043    0.076    0.086    0.036    0.120   5
18 34    0.075    0.044    0.079  999.000    0.059    0.116    0.076    0.050    0.043    0.131    0.045    0.142   5
18 35    0.097    0.076    0.095  999.000    0.061    0.160    0.093    0.066    0.035    0.204    0.059    0.161   5
18 36    0.098    0.059    0.104  999.000    0.068    0.137    0.124    0.046    0.042    0.187    0.059    0.131   5
18 37    0.096    0.054    0.105  999.000    0.056    0.106    0.159    0.026    0.029    0.143    0.058    0.146   5
18 38    0.054    0.028    0.033  999.000    0.027    0.085    0.100    0.040    0.046    0.142    0.038    0.088   5
18 39    0.097    0.030    0.063  999.000    0.042    0.202    0.147    0.062    0.056    0.139    0.035    0.094   5
18 40    0.079    0.034    0.057  999.000    0.061    0.125    0.117    0.063    0.051    0.200    0.070    0.082   5
18 41    0.089    0.074    0.060  999.000    0.065    0.178    0.066    0.046    0.048    0.261    0.076    0.124   5
18 42    0.079    0.083    0.097  999.000    0.044    0.124    0.047    0.033    0.046    0.313    0.049    0.175   5
18 43    0.095    0.099    0.137  999.000    0.027    0.141    0.070    0.069    0.057    0.442    0.041    0.228   5
18 44    0.102    0.082    0.150  999.000    0.025    0.136    0.118    0.055    0.051    0.205    0.034    0.213   5
18 45    0.093    0.066    0.106  999.000    0.033    0.146    0.113    0.062    0.058    0.211    0.057    0.160   5
18 46    0.077    0.027    0.067  999.000    0.028    0.166    0.095    0.043    0.047    0.172    0.062    0.163   5
18 47    0.075    0.052    0.058  999.000    0.052    0.140    0.074    0.049    0.033    0.288    0.082    0.110   5
18 48    0.079    0.039    0.104  999.000    0.061    0.113    0.078    0.066    0.061    0.217    0.078    0.115   5
18 49    0.120    0.079    0.162  999.000    0.089    0.165    0.105    0.078    0.060    0.162    0.050    0.143   5
18 50    0.181    0.145    0.262  999.000    0.119    0.246    0.133    0.079    0.034    0.243    0.028    0.264   5
18 51    0.169    0.109    0.236  999.000    0.128    0.233    0.139    0.057    0.030    0.146    0.057    0.222   5
18 52    0.146    0.100    0.188  999.000    0.127    0.238    0.078    0.046    0.036    0.363    0.067    0.171   5
18 53    0.121    0.118    0.150  999.000    0.104    0.128    0.104    0.042    0.069    0.185    0.056    0.153   5
18 54    0.122    0.117    0.175  999.000    0.078    0.156    0.086    0.074    0.052    0.142    0.062    0.185   5
18 55    0.141    0.081    0.130  999.000    0.121    0.267    0.104    0.109    0.068    0.437    0.127    0.164   5
18 56    0.181    0.092    0.119  999.000    0.166    0.390    0.138    0.141    0.057    0.578    0.133    0.250   5
18 57    0.124    0.107    0.154  999.000    0.083    0.197    0.080    0.043    0.073    0.225    0.061    0.237   5
18 58    0.110    0.056    0.094  999.000    0.073    0.211    0.116    0.039    0.300    0.099    0.023    0.103   5
18 59    0.082    0.038    0.053  999.000    0.083    0.162    0.074    0.080    0.166    0.255    0.043    0.147   5
19 00    0.055    0.043    0.067  999.000    0.047    0.060    0.060    0.099    0.055    0.160    0.066    0.129   5
19 01    0.094    0.047    0.129  999.000    0.102    0.115    0.076    0.070    0.044    0.212    0.050    0.109   5
19 02    0.094    0.044    0.070  999.000    0.118    0.123    0.112    0.043    0.036    0.257    0.025    0.172   5
19 03    0.094    0.086    0.090  999.000    0.085    0.097    0.111    0.036    0.035    0.298    0.052    0.249   5
19 04    0.100    0.130    0.156  999.000    0.080    0.085    0.079    0.022    0.046    0.263    0.061    0.277   4
19 05    0.123    0.127    0.193  999.000    0.087    0.108    0.103    0.043    0.024    0.152    0.026    0.255   4
19 06    0.130    0.123    0.194  999.000    0.092    0.127    0.108    0.072    0.048    0.173    0.062    0.263   4
19 07    0.101    0.117    0.167  999.000    0.054    0.115    0.070    0.107    0.061    0.304    0.083    0.253   4
19 08    0.070    0.095    0.115  999.000    0.052    0.064    0.050    0.048    0.055    0.231    0.053    0.198   4
19 09    0.082    0.076    0.082  999.000    0.042    0.122    0.080    0.051    0.050    0.201    0.065    0.127   4
19 10    0.100    0.073    0.121  999.000    0.051    0.107    0.118    0.069    0.050    0.204    0.063    0.193   4
19 11    0.100    0.070    0.106  999.000    0.072    0.111    0.109    0.073    0.055    0.118    0.050    0.113   4
19 12    0.090    0.065    0.086  999.000    0.070    0.123    0.081    0.046    0.047    0.142    0.047    0.148   4
19 13    0.094    0.092    0.117  999.000    0.054    0.101    0.103    0.045    0.043    0.197    0.068    0.224   4
19 14    0.107    0.117    0.142  999.000    0.058    0.132    0.098    0.058    0.028    0.242    0.065    0.279   4
19 15    0.102    0.102    0.142  999.000    0.024    0.137    0.106    0.058    0.041    0.183    0.044    0.221   4
19 16    0.109    0.037    0.072  999.000    0.067    0.240    0.058    0.111    0.074    0.216    0.050    0.109   4
19 17    0.104    0.065    0.108  999.000    0.064    0.187    0.056    0.111    0.069    0.247    0.067    0.102   4
19 18    0.096    0.109    0.161  999.000    0.057    0.110    0.055    0.074    0.051    0.429    0.082    0.174   4
19 19    0.102    0.106    0.147  999.000    0.076    0.127    0.060    0.065    0.063    0.315    0.058    0.224   4
19 20    0.140    0.170    0.200  999.000    0.076    0.189    0.094    0.076    0.045    0.283    0.060    0.318   4
19 21    0.126    0.110    0.143  999.000    0.072    0.180    0.109    0.106    0.107    0.150    0.040    0.256   4
19 22    0.129    0.123    0.186  999.000    0.058    0.177    0.095    0.113    0.083    0.205    0.077    0.420   4
19 23    0.113    0.107    0.145  999.000    0.071    0.154    0.082    0.116    0.080    0.304    0.112    0.340   4
19 24    0.139    0.118    0.142  999.000    0.070    0.182    0.162    0.095    0.115    0.439    0.111    0.288   4
19 25    0.166    0.145    0.155  999.000    0.114    0.261    0.135    0.117    0.084    0.569    0.145    0.432   4
19 26    0.105    0.111    0.135  999.000    0.100    0.155    0.073    0.062    0.111    0.416    0.081    0.244   5
19 27    0.105    0.115    0.153  999.000    0.069    0.138    0.098    0.067    0.107    0.281    0.053    0.269   5
19 28    0.095    0.103    0.146  999.000    0.085    0.105    0.062    0.078    0.069    0.369    0.098    0.211   5
19 29    0.072    0.077    0.096  999.000    0.042    0.063    0.082    0.078    0.062    0.273    0.092    0.206   5
19 30    0.078    0.070    0.042  999.000    0.089    0.116    0.065    0.079    0.050    0.280    0.074    0.152   5
19 31    0.097    0.050    0.053  999.000    0.089    0.198    0.087    0.056    0.076    0.254    0.059    0.100   5
19 32    0.076    0.053    0.059  999.000    0.073    0.122    0.057    0.067    0.081    0.302    0.074    0.069   5
19 33    0.113    0.061    0.089  999.000    0.117    0.147    0.129    0.085    0.097    0.254    0.071    0.098   5
19 34    0.121    0.049    0.079  999.000    0.149    0.237    0.105    0.034    0.077    0.360    0.079    0.086   5
19 35    0.107    0.059    0.098  999.000    0.111    0.212    0.056    0.060    0.057    0.164    0.055    0.082   5
19 36    0.114    0.036    0.114  999.000    0.131    0.219    0.056    0.051    0.063    0.108    0.075    0.109   5
19 37    0.095    0.032    0.112  999.000    0.132    0.145    0.061    0.023    0.076    0.129    0.099    0.060   5
19 38    0.075    0.035    0.097  999.000    0.076    0.094    0.080    0.027    0.041    0.088    0.035    0.076   5
19 39    0.088    0.035    0.093  999.000    0.079    0.152    0.074    0.044    0.035    0.157    0.045    0.154   5
19 40    0.109    0.036    0.074  999.000    0.100    0.212    0.084    0.076    0.037    0.121    0.050    0.162   5
19 41    0.116    0.042    0.071  999.000    0.131    0.239    0.082    0.059    0.037    0.079    0.054    0.118   5
19 42    0.130    0.073    0.116  999.000    0.161    0.245    0.088    0.042    0.042    0.238    0.090    0.085   5
19 43    0.149    0.067    0.078  999.000    0.226    0.287    0.114    0.040    0.042    0.282    0.090    0.127   5
19 44    0.164    0.043    0.089  999.000    0.246    0.310    0.106    0.069    0.057    0.204    0.074    0.098   5
19 45    0.191    0.114    0.174  999.000    0.275    0.321    0.076    0.111    0.184    0.131    0.053    0.160   5
19 46    0.190    0.143    0.186  999.000    0.222    0.373    0.066    0.101    0.155    0.212    0.056    0.172   5
19 47    0.115    0.125    0.163  999.000    0.109    0.190    0.049    0.066    0.052    0.271    0.086    0.130   5
19 48    0.134    0.149    0.179  999.000    0.209    0.182    0.041    0.059    0.060    0.222    0.074    0.214   5
19 49    0.149    0.171    0.229  999.000    0.205    0.176    0.072    0.062    0.049    0.304    0.075    0.212   5
19 50    0.141    0.234    0.309  999.000    0.157    0.109    0.065    0.065    0.043    0.270    0.094    0.275   5
19 51    0.144    0.169    0.247  999.000    0.166    0.133    0.113    0.060    0.053    0.132    0.095    0.178   5
19 52    0.138    0.125    0.203  999.000    0.145    0.170    0.118    0.055    0.062    0.136    0.117    0.187   5
19 53    0.128    0.137    0.201  999.000    0.144    0.164    0.064    0.066    0.074    0.141    0.087    0.198   5
19 54    0.130    0.112    0.183  999.000    0.146    0.201    0.030    0.091    0.072    0.116    0.070    0.265   5
19 55    0.159    0.125    0.232  999.000    0.189    0.239    0.058    0.077    0.087    0.108    0.052    0.305   5
19 56    0.136    0.094    0.160  999.000    0.168    0.192    0.101    0.058    0.075    0.108    0.055    0.175   5
19 57    0.184    0.083    0.187  999.000    0.217    0.326    0.139    0.050    0.055    0.121    0.083    0.173   5
19 58    0.190    0.083    0.196  999.000    0.196    0.333    0.169    0.055    0.035    0.121    0.075    0.207   5
19 59    0.126    0.092    0.163  999.000    0.135    0.161    0.085    0.087    0.032    0.326    0.100    0.358   5
20 00    0.156    0.142    0.180  999.000    0.152    0.217    0.151    0.079    0.059    0.204    0.091    0.259   5
20 01    0.118    0.121    0.119  999.000    0.097    0.165    0.128    0.082    0.117    0.187    0.085    0.126   5
20 02    0.104    0.054    0.073  999.000    0.093    0.179    0.113    0.061    0.067    0.162    0.036    0.101   5
20 03    0.091    0.072    0.099  999.000    0.087    0.141    0.079    0.049    0.050    0.176    0.059    0.072   5
20 04    0.097    0.075    0.133  999.000    0.083    0.111    0.069    0.092    0.041    0.219    0.096    0.087   5
20 05    0.102    0.071    0.168  999.000    0.086    0.082    0.084    0.092    0.033    0.353    0.101    0.265   5
20 06    0.117    0.104    0.174  999.000    0.125    0.150    0.066    0.070    0.050    0.274    0.074    0.235   5
20 07    0.076    0.075    0.107  999.000    0.075    0.113    0.038    0.048    0.054    0.198    0.084    0.179   5
20 08    0.073    0.045    0.089  999.000    0.084    0.061    0.067    0.065    0.069    0.167    0.052    0.113   5
20 09    0.126    0.078    0.156  999.000    0.160    0.150    0.114    0.049    0.106    0.160    0.075    0.180   5
20 10    0.137    0.141    0.197  999.000    0.158    0.163    0.112    0.053    0.089    0.284    0.068    0.268   5
20 11    0.136    0.178    0.260  999.000    0.122    0.153    0.098    0.048    0.063    0.345    0.073    0.297   5
20 12    0.117    0.122    0.151  999.000    0.122    0.143    0.119    0.048    0.045    0.252    0.079    0.223   5
20 13    0.118    0.147    0.152  999.000    0.147    0.111    0.148    0.030    0.066    0.108    0.113    0.273   5
20 14    0.117    0.111    0.139  999.000    0.130    0.138    0.141    0.039    0.065    0.226    0.095    0.192   5
20 15    0.076    0.093    0.111  999.000    0.074    0.057    0.088    0.052    0.035    0.310    0.095    0.155   5
20 16    0.069    0.036    0.096  999.000    0.040    0.095    0.081    0.031    0.050    0.077    0.025    0.139   5
20 17    0.064    0.023    0.071  999.000    0.039    0.103    0.074    0.036    0.049    0.153    0.056    0.097   5
20 18    0.069    0.037    0.068  999.000    0.061    0.106    0.086    0.021    0.042    0.141    0.064    0.092   5
20 19    0.070    0.043    0.072  999.000    0.064    0.101    0.085    0.030    0.038    0.092    0.045    0.070   5
20 20    0.074    0.070    0.050  999.000    0.056    0.132    0.081    0.049    0.036    0.044    0.045    0.082   5
20 21    0.068    0.103    0.100  999.000    0.039    0.081    0.081    0.040    0.042    0.088    0.037    0.127   5
20 22    0.103    0.119    0.150  999.000    0.069    0.119    0.126    0.052    0.054    0.172    0.044    0.200   5
20 23    0.102    0.099    0.143  999.000    0.075    0.108    0.144    0.041    0.044    0.315    0.077    0.249   5
20 24    0.094    0.105    0.155  999.000    0.069    0.106    0.102    0.037    0.030    0.307    0.086    0.346   5
20 25    0.103    0.105    0.160  999.000    0.091    0.123    0.095    0.047    0.036    0.311    0.070    0.304   5
20 26    0.092    0.068    0.108  999.000    0.062    0.114    0.129    0.048    0.031    0.234    0.062    0.259   5
20 27    0.113    0.127    0.165  999.000    0.075    0.108    0.154    0.063    0.038    0.320    0.087    0.346   5
20 28    0.125    0.155    0.175  999.000    0.102    0.155    0.146    0.046    0.055    0.145    0.052    0.233   5
20 29    0.110    0.166    0.149  999.000    0.101    0.142    0.124    0.034    0.055    0.235    0.045    0.208   5
20 30    0.084    0.142    0.123  999.000    0.083    0.083    0.091    0.040    0.039    0.239    0.053    0.166   5
20 31    0.100    0.073    0.093  999.000    0.129    0.152    0.080    0.048    0.030    0.266    0.092    0.162   5
20 32    0.101    0.096    0.075  999.000    0.099    0.177    0.107    0.048    0.044    0.310    0.055    0.169   5
20 33    0.078    0.091    0.076  999.000    0.082    0.117    0.087    0.031    0.033    0.323    0.052    0.160   5
20 34    0.090    0.122    0.142  999.000    0.096    0.107    0.071    0.034    0.041    0.270    0.048    0.273   5
20 35    0.101    0.123    0.198  999.000    0.082    0.098    0.095    0.033    0.047    0.137    0.050    0.280   5
20 36    0.115    0.194    0.270  999.000    0.102    0.126    0.062    0.016    0.035    0.159    0.041    0.372   5
20 37    0.090    0.244    0.281  999.000    0.091    0.155    0.085    0.029    0.045    0.212    0.071    0.572   4
20 38    0.088    0.306    0.335  999.000    0.072    0.174    0.055    0.052    0.042    0.322    0.075    0.593   4
20 39    0.064    0.174    0.172  999.000    0.051    0.105    0.079    0.023    0.045    0.263    0.072    0.344   4
20 40    0.066    0.102    0.095  999.000    0.050    0.084    0.081    0.048    0.042    0.145    0.063    0.280   4
20 41    0.069    0.085    0.102  999.000    0.031    0.071    0.121    0.052    0.033    0.146    0.075    0.251   4
20 42    0.083    0.175    0.145  999.000    0.048    0.075    0.165    0.045    0.038    0.361    0.070    0.306   4
20 43    0.092    0.164    0.173  999.000    0.092    0.105    0.136    0.034    0.052    0.683    0.076    0.308   4
20 44    0.069    0.123    0.153  999.000    0.096    0.070    0.072    0.038    0.091    0.395    0.126    0.277   4
20 45    0.040    0.159    0.126  999.000    0.047    0.046    0.030    0.037    0.044    0.313    0.132    0.395   4
20 46    0.051    0.207    0.188  999.000    0.024    0.079    0.042    0.059    0.035    0.385    0.125    0.597   4
20 47    0.076    0.285    0.302  999.000    0.054    0.111    0.089    0.048    0.025    0.429    0.144    0.769   4
20 48    0.077    0.208    0.178  999.000    0.059    0.096    0.095    0.057    0.043    0.452    0.113    0.502   4
20 49    0.076    0.181    0.168  999.000    0.068    0.097    0.051    0.090    0.052    0.535    0.149    0.530   4
20 50    0.087    0.188    0.173  999.000    0.094    0.108    0.060    0.088    0.065    0.244    0.088    0.411   4
20 51    0.144    0.137    0.130  999.000    0.164    0.196    0.110    0.105    0.091    0.189    0.068    0.248   4
20 52    0.163    0.090    0.099  999.000    0.165    0.203    0.177    0.108    0.078    0.296    0.130    0.198   4
20 53    0.126    0.137    0.201  999.000    0.155    0.150    0.130    0.068    0.041    0.228    0.103    0.231   4
20 54    0.085    0.200    0.213  999.000    0.091    0.132    0.069    0.047    0.040    0.331    0.101    0.468   4
20 55    0.071    0.347    0.392  999.000    0.086    0.085    0.064    0.050    0.040    0.442    0.076    0.745   4
20 56    0.097    0.300    0.399  999.000    0.148    0.126    0.077    0.036    0.044    0.349    0.074    0.775   4
20 57    0.101    0.225    0.302  999.000    0.141    0.143    0.076    0.046    0.051    0.272    0.057    0.479   4
20 58    0.089    0.069    0.110  999.000    0.072    0.154    0.094    0.038    0.045    0.115    0.057    0.221   4
20 59    0.082    0.131    0.098  999.000    0.060    0.134    0.094    0.040    0.061    0.162    0.109    0.399   4
21 00    0.067    0.137    0.106  999.000    0.041    0.123    0.051    0.051    0.032    0.148    0.100    0.364   4
21 01    0.109    0.126    0.113  999.000    0.054    0.148    0.134    0.098    0.049    0.363    0.140    0.323   4
21 02    0.067    0.079    0.090  999.000    0.033    0.074    0.110    0.053    0.055    0.283    0.109    0.170   4
21 03    0.099    0.120    0.108  999.000    0.046    0.113    0.205    0.030    0.043    0.297    0.106    0.318   4
21 04    0.088    0.188    0.171  999.000    0.063    0.107    0.140    0.039    0.045    0.418    0.119    0.518   4
21 05    0.085    0.213    0.144  999.000    0.067    0.083    0.154    0.037    0.037    0.479    0.096    0.517   4
21 06    0.079    0.267    0.262  999.000    0.087    0.090    0.088    0.054    0.032    0.551    0.115    0.674   4
21 07    0.080    0.155    0.236  999.000    0.082    0.096    0.084    0.056    0.056    0.366    0.137    0.451   4
21 08    0.075    0.246    0.283  999.000    0.049    0.096    0.085    0.071    0.077    0.429    0.106    0.672   4
21 09    0.076    0.272    0.216  999.000    0.066    0.091    0.105    0.042    0.048    0.493    0.124    0.721   4
21 10    0.067    0.240    0.202  999.000    0.088    0.076    0.063    0.043    0.038    0.350    0.089    0.661   4
21 11    0.081    0.207    0.170  999.000    0.084    0.079    0.098    0.064    0.073    0.408    0.114    0.485   4
21 12    0.083    0.166    0.236  999.000    0.078    0.086    0.109    0.058    0.059    0.372    0.127    0.442   4
21 13    0.098    0.173    0.306  999.000    0.100    0.123    0.090    0.080    0.073    0.456    0.129    0.519   4
21 14    0.122    0.078    0.173  999.000    0.108    0.198    0.091    0.090    0.103    0.519    0.131    0.390   4
21 15    0.073    0.167    0.261  999.000    0.060    0.069    0.081    0.081    0.052    0.520    0.082    0.552   4
21 16    0.059    0.232    0.280  999.000    0.041    0.085    0.069    0.043    0.062    0.503    0.153    0.679   4
21 17    0.075    0.197    0.244  999.000    0.062    0.071    0.044    0.125    0.062    0.620    0.165    0.871   4
21 18    0.105    0.153    0.294  999.000    0.100    0.116    0.108    0.096    0.060    0.732    0.219    0.780   4
21 19    0.146    0.205    0.345  999.000    0.150    0.225    0.128    0.080    0.066    0.809    0.174    0.727   4
21 20    0.107    0.298    0.278  999.000    0.109    0.125    0.112    0.082    0.075    0.514    0.154    0.659   4
21 21    0.089    0.356    0.315  999.000    0.073    0.105    0.097    0.080    0.097    0.489    0.074    0.844   4
21 22    0.074    0.147    0.196  999.000    0.066    0.074    0.085    0.072    0.083    0.328    0.138    0.403   4
21 23    0.103    0.131    0.134  999.000    0.099    0.119    0.104    0.091    0.036    0.511    0.113    0.439   4
21 24    0.101    0.236    0.258  999.000    0.099    0.120    0.104    0.081    0.067    0.426    0.178    0.536   4
