HH MM       Wp      kak      lrm      wmq      izn      fur      ebr      tdc      sjg      tuc      hon      cnb   n
17 11    0.056    0.014    0.040  999.000  999.000    0.135    0.167  999.000    0.034    0.033    0.023    0.033   4
17 12    0.056    0.012    0.040  999.000  999.000    0.143    0.083  999.000    0.032    0.026    0.016    0.029   4
17 13    0.041    0.021    0.029  999.000  999.000    0.085    0.179  999.000    0.040    0.040    0.017    0.027   4
17 14    0.059    0.027    0.031  999.000  999.000    0.157    0.196  999.000    0.033    0.039    0.033    0.023   4
17 15    0.082    0.034    0.044  999.000  999.000    0.180    0.135  999.000    0.033    0.030    0.017    0.071   4
17 16    0.072    0.021    0.056  999.000  999.000    0.147    0.033  999.000    0.032    0.011    0.014    0.065   4
17 17    0.061    0.019    0.041  999.000  999.000    0.145    0.052  999.000    0.035    0.029    0.013    0.039   4
17 18    0.047    0.015    0.027  999.000  999.000    0.120    0.099  999.000    0.021    0.020    0.013    0.026   4
17 19    0.038    0.015    0.030  999.000  999.000    0.078    0.073  999.000    0.023    0.026    0.010    0.029   4
17 20    0.053    0.011    0.025  999.000  999.000    0.142    0.095  999.000    0.048    0.029    0.013    0.034   4
17 21    0.064    0.011    0.025  999.000  999.000    0.181    0.079  999.000    0.023    0.032    0.019    0.039   4
17 22    0.056    0.024    0.029  999.000  999.000    0.136    0.094  999.000    0.044    0.027    0.012    0.034   4
17 23    0.069    0.038    0.039  999.000  999.000    0.147    0.165  999.000    0.053    0.023    0.023    0.052   4
17 24    0.083    0.041    0.045  999.000  999.000    0.172    0.187  999.000    0.068    0.014    0.016    0.075   4
17 25    0.080    0.034    0.040  999.000  999.000    0.201    0.112  999.000    0.057    0.025    0.026    0.047   4
17 26    0.050    0.012    0.027  999.000  999.000    0.123    0.072  999.000    0.040    0.029    0.024    0.038   4
17 27    0.050    0.010    0.024  999.000  999.000    0.143    0.038  999.000    0.034    0.023    0.020    0.036   5
17 28    0.064    0.007    0.014  999.000  999.000    0.225    0.051  999.000    0.036    0.020    0.019    0.021   5
17 29    0.048    0.007    0.019  999.000  999.000    0.125    0.065  999.000    0.047    0.020    0.015    0.023   5
17 30    0.065    0.015    0.051  999.000  999.000    0.081    0.138  999.000    0.055    0.038    0.019    0.038   5
17 31    0.078    0.027    0.056  999.000  999.000    0.081    0.179  999.000    0.037    0.042    0.019    0.048   5
17 32    0.074    0.031    0.056  999.000  999.000    0.069    0.157  999.000    0.025    0.052    0.019    0.057   5
17 33    0.082    0.027    0.048  999.000  999.000    0.069    0.201  999.000    0.018    0.077    0.030    0.066   5
17 34    0.085    0.052    0.042  999.000  999.000    0.082    0.153  999.000    0.032    0.062    0.038    0.097   5
17 35    0.083    0.048    0.045  999.000  999.000    0.090    0.112  999.000    0.030    0.050    0.046    0.120   5
17 36    0.075    0.033    0.048  999.000  999.000    0.066    0.124  999.000    0.052    0.030    0.031    0.102   5
17 37    0.059    0.037    0.034  999.000  999.000    0.059    0.079  999.000    0.031    0.027    0.021    0.085   5
17 38    0.075    0.035    0.063  999.000  999.000    0.101    0.093  999.000    0.032    0.039    0.023    0.083   5
17 39    0.073    0.025    0.081  999.000  999.000    0.114    0.077  999.000    0.027    0.026    0.023    0.070   5
17 40    0.076    0.025    0.072  999.000  999.000    0.132    0.089  999.000    0.055    0.024    0.020    0.062   5
17 41    0.064    0.016    0.067  999.000  999.000    0.111    0.097  999.000    0.076    0.024    0.024    0.029   5
17 42    0.069    0.009    0.050  999.000  999.000    0.114    0.134  999.000    0.044    0.031    0.012    0.038   5
17 43    0.076    0.012    0.043  999.000  999.000    0.109    0.178  999.000    0.042    0.020    0.008    0.034   5
17 44    0.061    0.012    0.018  999.000  999.000    0.079    0.184  999.000    0.042    0.015    0.009    0.014   5
17 45    0.034    0.016    0.016  999.000  999.000    0.054    0.073  999.000    0.040    0.017    0.011    0.010   5
17 46    0.043    0.015    0.023  999.000  999.000    0.076    0.058  999.000    0.047    0.016    0.008    0.022   4
17 47    0.056    0.008    0.032  999.000  999.000    0.140    0.044  999.000    0.034    0.017    0.012    0.026   4
17 48    0.051    0.006    0.027  999.000  999.000    0.099    0.069  999.000    0.028    0.023    0.013    0.030   4
17 49    0.050    0.011    0.025  999.000  999.000    0.065    0.099  999.000    0.018    0.023    0.006    0.039   4
17 50    0.062    0.019    0.029  999.000  999.000    0.090    0.110  999.000    0.026    0.034    0.011    0.043   4
17 51    0.068    0.025    0.061  999.000  999.000    0.071    0.113  999.000    0.045    0.050    0.023    0.082   4
17 52    0.058    0.020    0.056  999.000  999.000    0.077    0.079  999.000    0.027    0.038    0.029    0.043   4
17 53    0.056    0.018    0.048  999.000  999.000    0.047    0.112  999.000    0.036    0.021    0.024    0.034   4
17 54    0.056    0.028    0.049  999.000  999.000    0.056    0.094  999.000    0.019    0.029    0.013    0.035   4
17 55    0.062    0.019    0.052  999.000  999.000    0.084    0.092  999.000    0.028    0.017    0.010    0.024   4
17 56    0.050    0.014    0.036  999.000  999.000    0.070    0.079  999.000    0.037    0.044    0.018    0.031   4
17 57    0.053    0.016    0.031  999.000  999.000    0.067    0.097  999.000    0.035    0.062    0.031    0.029   4
17 58    0.044    0.012    0.027  999.000  999.000    0.071    0.065  999.000    0.030    0.044    0.033    0.027   4
17 59    0.050    0.014    0.028  999.000  999.000    0.071    0.087  999.000    0.052    0.040    0.022    0.030   4
18 00    0.052    0.013    0.049  999.000  999.000    0.072    0.075  999.000    0.057    0.039    0.021    0.026   4
18 01    0.058    0.008    0.064  999.000  999.000    0.075    0.084  999.000    0.029    0.033    0.023    0.039   4
18 02    0.055    0.019    0.043  999.000  999.000    0.046    0.110  999.000    0.057    0.040    0.025    0.031   4
18 03    0.066    0.026    0.022  999.000  999.000    0.063    0.153  999.000    0.056    0.036    0.024    0.012   4
18 04    0.083    0.015    0.021  999.000  999.000    0.134    0.161  999.000    0.059    0.022    0.012    0.025   4
18 05    0.068    0.011    0.032  999.000  999.000    0.113    0.115  999.000    0.027    0.014    0.014    0.045   4
18 06    0.091    0.023    0.043  999.000  999.000    0.108    0.192  999.000    0.027    0.036    0.026    0.069   4
18 07    0.150    0.042    0.050  999.000  999.000    0.243    0.263  999.000    0.091    0.114    0.094    0.108   4
18 08    0.161    0.054    0.057  999.000  999.000    0.308    0.225  999.000    0.084    0.083    0.087    0.091   4
18 09    0.122    0.038    0.052  999.000  999.000    0.267    0.129  999.000    0.060    0.065    0.079    0.047   4
18 10    0.080    0.037    0.032  999.000  999.000    0.148    0.103  999.000    0.039    0.041    0.061    0.027   4
18 11    0.053    0.031    0.022  999.000  999.000    0.103    0.054  999.000    0.056    0.021    0.023    0.025   4
18 12    0.059    0.026    0.019  999.000  999.000    0.073    0.119  999.000    0.057    0.043    0.026    0.022   4
18 13    0.059    0.037    0.035  999.000  999.000    0.065    0.098  999.000    0.045    0.055    0.051    0.035   4
18 14    0.075    0.040    0.058  999.000  999.000    0.120    0.080  999.000    0.041    0.031    0.058    0.051   4
18 15    0.093    0.037    0.040  999.000  999.000    0.157    0.139  999.000    0.056    0.031    0.041    0.034   4
18 16    0.095    0.049    0.041  999.000  999.000    0.150    0.139  999.000    0.083    0.075    0.047    0.024   4
18 17    0.080    0.024    0.034  999.000  999.000    0.160    0.104  999.000    0.041    0.032    0.029    0.018   4
18 18    0.082    0.014    0.048  999.000  999.000    0.158    0.105  999.000    0.045    0.043    0.032    0.019   4
18 19    0.067    0.019    0.054  999.000  999.000    0.112    0.083  999.000    0.036    0.049    0.029    0.018   4
18 20    0.067    0.020    0.061  999.000  999.000    0.149    0.039  999.000    0.050    0.057    0.038    0.014   4
18 21    0.082    0.040    0.044  999.000  999.000    0.200    0.043  999.000    0.075    0.073    0.048    0.018   4
18 22    0.092    0.048    0.063  999.000  999.000    0.171    0.086  999.000    0.080    0.090    0.058    0.020   4
18 23    0.113    0.073    0.134  999.000  999.000    0.127    0.120  999.000    0.041    0.056    0.044    0.040   4
18 24    0.195    0.157    0.347  999.000  999.000    0.179    0.095  999.000    0.065    0.103    0.122    0.131   4
18 25    0.313    0.269    0.507  999.000  999.000    0.316    0.158  999.000    0.070    0.133    0.149    0.254   4
18 26    0.258    0.174    0.302  999.000  999.000    0.337    0.220  999.000    0.067    0.119    0.095    0.147   4
18 27    0.144    0.142    0.256  999.000  999.000    0.093    0.084  999.000    0.042    0.061    0.065    0.075   4
18 28    0.156    0.144    0.224  999.000  999.000    0.121    0.134  999.000    0.044    0.060    0.055    0.120   4
18 29    0.182    0.121    0.195  999.000  999.000    0.225    0.189  999.000    0.049    0.062    0.039    0.114   4
18 30    0.146    0.096    0.190  999.000  999.000    0.193    0.104  999.000    0.059    0.073    0.041    0.113   4
18 31    0.124    0.056    0.112  999.000  999.000    0.205    0.122  999.000    0.047    0.064    0.044    0.108   4
18 32    0.083    0.029    0.064  999.000  999.000    0.118    0.122  999.000    0.043    0.053    0.035    0.115   4
18 33    0.094    0.026    0.066  999.000  999.000    0.066    0.219  999.000    0.056    0.059    0.038    0.094   4
18 34    0.103    0.026    0.063  999.000  999.000    0.101    0.224  999.000    0.055    0.077    0.056    0.038   4
18 35    0.078    0.019    0.041  999.000  999.000    0.130    0.121  999.000    0.058    0.101    0.056    0.039   4
18 36    0.085    0.015    0.033  999.000  999.000    0.142    0.151  999.000    0.039    0.048    0.039    0.032   4
18 37    0.091    0.016    0.019  999.000  999.000    0.085    0.244  999.000    0.031    0.047    0.037    0.036   4
18 38    0.088    0.023    0.021  999.000  999.000    0.097    0.211  999.000    0.034    0.040    0.036    0.035   4
18 39    0.063    0.018    0.025  999.000  999.000    0.118    0.091  999.000    0.030    0.036    0.032    0.037   4
18 40    0.056    0.014    0.021  999.000  999.000    0.118    0.068  999.000    0.015    0.035    0.028    0.033   4
18 41    0.061    0.016    0.029  999.000  999.000    0.087    0.110  999.000    0.024    0.032    0.032    0.038   4
18 42    0.085    0.018    0.049  999.000  999.000    0.088    0.185  999.000    0.034    0.043    0.034    0.045   4
18 43    0.073    0.016    0.061  999.000  999.000    0.088    0.128  999.000    0.040    0.021    0.030    0.039   4
18 44    0.052    0.011    0.042  999.000  999.000    0.084    0.073  999.000    0.065    0.014    0.030    0.036   4
18 45    0.051    0.010    0.031  999.000  999.000    0.080    0.083  999.000    0.044    0.021    0.030    0.040   4
18 46    0.037    0.013    0.030  999.000  999.000    0.069    0.036  999.000    0.042    0.038    0.037    0.044   4
18 47    0.035    0.014    0.029  999.000  999.000    0.042    0.054  999.000    0.029    0.043    0.034    0.049   4
18 48    0.044    0.020    0.035  999.000  999.000    0.058    0.062  999.000    0.034    0.030    0.033    0.051   4
18 49    0.056    0.025    0.039  999.000  999.000    0.086    0.073  999.000    0.039    0.040    0.033    0.047   4
18 50    0.056    0.026    0.034  999.000  999.000    0.069    0.096  999.000    0.050    0.033    0.029    0.046   4
18 51    0.065    0.024    0.043  999.000  999.000    0.086    0.107  999.000    0.032    0.039    0.030    0.043   4
18 52    0.060    0.019    0.034  999.000  999.000    0.089    0.100  999.000    0.037    0.055    0.032    0.035   4
18 53    0.048    0.017    0.032  999.000  999.000    0.089    0.055  999.000    0.045    0.025    0.027    0.038   4
18 54    0.055    0.012    0.035  999.000  999.000    0.085    0.087  999.000    0.036    0.024    0.025    0.040   4
18 55    0.057    0.024    0.021  999.000  999.000    0.097    0.086  999.000    0.032    0.028    0.029    0.048   4
18 56    0.047    0.024    0.034  999.000  999.000    0.074    0.054  999.000    0.040    0.033    0.032    0.065   4
18 57    0.061    0.026    0.058  999.000  999.000    0.075    0.083  999.000    0.049    0.053    0.032    0.057   4
18 58    0.083    0.044    0.063  999.000  999.000    0.068    0.157  999.000    0.032    0.078    0.026    0.053   4
18 59    0.083    0.025    0.077  999.000  999.000    0.078    0.152  999.000    0.034    0.060    0.031    0.050   4
19 00    0.043    0.036    0.058  999.000  999.000    0.041    0.036  999.000    0.035    0.042    0.030    0.045   4
19 01    0.056    0.026    0.041  999.000  999.000    0.081    0.076  999.000    0.029    0.038    0.026    0.027   4
19 02    0.063    0.014    0.047  999.000  999.000    0.123    0.070  999.000    0.050    0.064    0.035    0.017   4
19 03    0.058    0.014    0.040  999.000  999.000    0.135    0.042  999.000    0.049    0.058    0.045    0.011   4
19 04    0.089    0.023    0.042  999.000  999.000    0.184    0.040  999.000    0.038    0.058    0.033    0.018   3
19 05    0.076    0.020    0.037  999.000  999.000    0.104    0.087  999.000    0.032    0.086    0.048    0.041   3
19 06    0.120    0.037    0.044  999.000  999.000    0.080    0.236  999.000    0.031    0.063    0.046    0.060   3
19 07    0.089    0.055    0.046  999.000  999.000    0.101    0.120  999.000    0.034    0.070    0.046    0.049   3
19 08    0.080    0.050    0.033  999.000  999.000    0.088    0.118  999.000    0.035    0.073    0.030    0.038   3
19 09    0.078    0.020    0.031  999.000  999.000    0.070    0.133  999.000    0.045    0.086    0.029    0.048   3
19 10    0.083    0.015    0.027  999.000  999.000    0.076    0.146  999.000    0.038    0.029    0.022    0.032   3
19 11    0.072    0.018    0.029  999.000  999.000    0.090    0.097  999.000    0.044    0.059    0.030    0.021   3
19 12    0.070    0.020    0.028  999.000  999.000    0.112    0.071  999.000    0.029    0.075    0.033    0.022   3
19 13    0.078    0.019    0.035  999.000  999.000    0.093    0.104  999.000    0.025    0.027    0.022    0.016   3
19 14    0.091    0.020    0.036  999.000  999.000    0.091    0.146  999.000    0.044    0.017    0.030    0.033   3
19 15    0.072    0.024    0.026  999.000  999.000    0.098    0.091  999.000    0.062    0.033    0.027    0.064   3
19 16    0.109    0.025    0.043  999.000  999.000    0.161    0.123  999.000    0.057    0.032    0.028    0.045   3
19 17    0.095    0.016    0.060  999.000  999.000    0.161    0.063  999.000    0.023    0.039    0.029    0.036   3
19 18    0.090    0.017    0.029  999.000  999.000    0.149    0.093  999.000    0.065    0.061    0.030    0.038   3
19 19    0.106    0.020    0.040  999.000  999.000    0.154    0.125  999.000    0.053    0.030    0.029    0.052   3
19 20    0.086    0.025    0.056  999.000  999.000    0.122    0.080  999.000    0.029    0.024    0.042    0.042   3
19 21    0.073    0.031    0.049  999.000  999.000    0.113    0.056  999.000    0.046    0.045    0.034    0.038   3
19 22    0.070    0.019    0.021  999.000  999.000    0.104    0.086  999.000    0.038    0.048    0.029    0.033   3
19 23    0.082    0.009    0.038  999.000  999.000    0.135    0.074  999.000    0.071    0.072    0.046    0.036   3
19 24    0.084    0.020    0.034  999.000  999.000    0.149    0.067  999.000    0.071    0.053    0.039    0.053   3
19 25    0.078    0.025    0.053  999.000  999.000    0.113    0.068  999.000    0.047    0.054    0.050    0.079   3
19 26    0.088    0.021    0.053  999.000  999.000    0.159    0.051  999.000    0.049    0.053    0.050    0.100   3
19 27    0.082    0.020    0.044  999.000  999.000    0.118    0.083  999.000    0.086    0.079    0.048    0.072   3
19 28    0.076    0.029    0.041  999.000  999.000    0.103    0.084  999.000    0.051    0.057    0.033    0.060   3
19 29    0.077    0.028    0.034  999.000  999.000    0.116    0.082  999.000    0.090    0.082    0.045    0.053   3
19 30    0.135    0.032    0.043  999.000  999.000    0.222    0.139  999.000    0.075    0.078    0.072    0.051   3
19 31    0.227    0.037    0.063  999.000  999.000    0.431    0.189  999.000    0.047    0.064    0.113    0.079   3
19 32    0.193    0.075    0.113  999.000  999.000    0.334    0.131  999.000    0.030    0.053    0.059    0.082   3
19 33    0.243    0.072    0.136  999.000  999.000    0.434    0.158  999.000    0.064    0.089    0.050    0.078   3
19 34    0.240    0.063    0.191  999.000  999.000    0.381    0.147  999.000    0.108    0.128    0.105    0.053   3
19 35    0.238    0.070    0.083  999.000  999.000    0.422    0.208  999.000    0.116    0.188    0.121    0.077   3
19 36    0.624    0.097    0.140  999.000  999.000    1.045    0.689  999.000    0.297    0.359    0.274    0.147   3
19 37    0.917    0.201    0.125  999.000  999.000    1.635    0.990  999.000    0.424    0.469    0.389    0.113   3
19 38    0.810    0.166    0.127  999.000  999.000    1.321    0.981  999.000    0.417    0.412    0.363    0.117   3
19 39    0.944    0.206    0.203  999.000  999.000    1.557    1.071  999.000    0.517    0.587    0.506    0.129   3
19 40    0.388    0.129    0.178  999.000  999.000    0.633    0.351  999.000    0.197    0.256    0.213    0.103   3
19 41    0.371    0.100    0.194  999.000  999.000    0.402    0.518  999.000    0.170    0.215    0.156    0.150   3
19 42    0.281    0.075    0.170  999.000  999.000    0.275    0.399  999.000    0.130    0.146    0.119    0.152   3
19 43    0.281    0.067    0.102  999.000  999.000    0.354    0.388  999.000    0.246    0.280    0.246    0.083   3
19 44    0.197    0.086    0.189  999.000  999.000    0.261    0.141  999.000    0.119    0.198    0.225    0.067   3
19 45    0.275    0.112    0.294  999.000  999.000    0.386    0.145  999.000    0.077    0.154    0.134    0.094   3
19 46    0.335    0.100    0.262  999.000  999.000    0.513    0.229  999.000    0.096    0.203    0.153    0.103   3
19 47    0.313    0.112    0.170  999.000  999.000    0.493    0.277  999.000    0.058    0.112    0.101    0.080   3
19 48    0.251    0.112    0.230  999.000  999.000    0.338    0.183  999.000    0.110    0.177    0.117    0.077   3
19 49    0.173    0.051    0.094  999.000  999.000    0.312    0.113  999.000    0.196    0.327    0.211    0.091   3
19 50    0.154    0.064    0.110  999.000  999.000    0.244    0.109  999.000    0.129    0.263    0.140    0.094   3
19 51    0.193    0.079    0.138  999.000  999.000    0.295    0.146  999.000    0.085    0.148    0.093    0.068   3
19 52    0.138    0.048    0.100  999.000  999.000    0.206    0.108  999.000    0.060    0.075    0.064    0.062   3
19 53    0.131    0.037    0.071  999.000  999.000    0.172    0.150  999.000    0.063    0.146    0.085    0.061   3
19 54    0.211    0.034    0.085  999.000  999.000    0.331    0.218  999.000    0.136    0.265    0.121    0.064   3
19 55    0.229    0.077    0.148  999.000  999.000    0.293    0.246  999.000    0.138    0.300    0.108    0.083   3
19 56    0.249    0.082    0.126  999.000  999.000    0.369    0.251  999.000    0.080    0.170    0.175    0.076   3
19 57    0.312    0.127    0.250  999.000  999.000    0.467    0.218  999.000    0.138    0.219    0.122    0.070   3
19 58    0.278    0.103    0.296  999.000  999.000    0.398    0.141  999.000    0.069    0.139    0.110    0.119   3
19 59    0.162    0.051    0.109  999.000  999.000    0.250    0.127  999.000    0.056    0.096    0.074    0.078   3
20 00    0.175    0.068    0.114  999.000  999.000    0.248    0.165  999.000    0.073    0.114    0.076    0.038   3
20 01    0.181    0.049    0.103  999.000  999.000    0.242    0.197  999.000    0.052    0.135    0.099    0.047   3
20 02    0.134    0.045    0.088  999.000  999.000    0.175    0.140  999.000    0.063    0.110    0.096    0.041   3
20 03    0.122    0.063    0.104  999.000  999.000    0.161    0.099  999.000    0.068    0.143    0.094    0.048   3
20 04    0.121    0.054    0.111  999.000  999.000    0.153    0.098  999.000    0.080    0.187    0.126    0.061   3
20 05    0.118    0.050    0.103  999.000  999.000    0.133    0.119  999.000    0.065    0.144    0.101    0.052   3
20 06    0.110    0.051    0.086  999.000  999.000    0.154    0.090  999.000    0.057    0.100    0.075    0.041   3
20 07    0.125    0.045    0.110  999.000  999.000    0.167    0.098  999.000    0.043    0.093    0.066    0.046   3
20 08    0.113    0.049    0.111  999.000  999.000    0.138    0.092  999.000    0.050    0.085    0.044    0.062   3
20 09    0.087    0.042    0.059  999.000  999.000    0.126    0.075  999.000    0.066    0.092    0.046    0.040   3
20 10    0.084    0.038    0.056  999.000  999.000    0.116    0.079  999.000    0.070    0.147    0.079    0.044   3
20 11    0.089    0.031    0.070  999.000  999.000    0.099    0.096  999.000    0.065    0.092    0.058    0.061   3
20 12    0.099    0.032    0.079  999.000  999.000    0.122    0.095  999.000    0.043    0.045    0.039    0.052   3
20 13    0.086    0.042    0.070  999.000  999.000    0.103    0.085  999.000    0.033    0.076    0.034    0.057   3
20 14    0.081    0.040    0.067  999.000  999.000    0.082    0.095  999.000    0.070    0.065    0.041    0.051   3
20 15    0.077    0.031    0.071  999.000  999.000    0.096    0.065  999.000    0.062    0.073    0.060    0.044   3
20 16    0.075    0.032    0.056  999.000  999.000    0.087    0.083  999.000    0.037    0.056    0.060    0.037   3
20 17    0.092    0.031    0.076  999.000  999.000    0.099    0.102  999.000    0.039    0.051    0.041    0.034   3
20 18    0.073    0.033    0.050  999.000  999.000    0.076    0.094  999.000    0.053    0.054    0.045    0.042   3
20 19    0.085    0.037    0.051  999.000  999.000    0.124    0.079  999.000    0.042    0.033    0.026    0.039   3
20 20    0.078    0.045    0.059  999.000  999.000    0.097    0.079  999.000    0.019    0.039    0.028    0.045   3
20 21    0.085    0.048    0.039  999.000  999.000    0.115    0.102  999.000    0.054    0.038    0.022    0.044   3
20 22    0.079    0.055    0.057  999.000  999.000    0.094    0.085  999.000    0.052    0.036    0.016    0.049   3
20 23    0.070    0.041    0.041  999.000  999.000    0.074    0.093  999.000    0.032    0.028    0.032    0.048   3
20 24    0.090    0.028    0.040  999.000  999.000    0.110    0.119  999.000    0.042    0.047    0.036    0.046   3
20 25    0.096    0.032    0.053  999.000  999.000    0.099    0.135  999.000    0.041    0.059    0.019    0.048   3
20 26    0.090    0.043    0.055  999.000  999.000    0.095    0.121  999.000    0.049    0.067    0.039    0.060   3
20 27    0.085    0.041    0.048  999.000  999.000    0.106    0.102  999.000    0.036    0.050    0.049    0.078   3
20 28    0.073    0.033    0.050  999.000  999.000    0.084    0.083  999.000    0.028    0.098    0.047    0.063   3
20 29    0.087    0.026    0.029  999.000  999.000    0.121    0.110  999.000    0.058    0.076    0.051    0.034   3
20 30    0.088    0.036    0.039  999.000  999.000    0.124    0.102  999.000    0.065    0.071    0.039    0.033   3
20 31    0.068    0.057    0.026  999.000  999.000    0.110    0.070  999.000    0.073    0.077    0.051    0.056   3
20 32    0.087    0.056    0.019  999.000  999.000    0.100    0.144  999.000    0.057    0.094    0.054    0.053   3
20 33    0.086    0.035    0.034  999.000  999.000    0.114    0.111  999.000    0.088    0.084    0.041    0.032   3
20 34    0.092    0.020    0.041  999.000  999.000    0.145    0.090  999.000    0.077    0.061    0.044    0.019   3
20 35    0.107    0.031    0.063  999.000  999.000    0.163    0.095  999.000    0.039    0.060    0.043    0.016   3
20 36    0.076    0.028    0.044  999.000  999.000    0.095    0.089  999.000    0.032    0.056    0.050    0.022   3
20 37    0.105    0.027    0.045  999.000  999.000    0.120    0.089  999.000    0.031    0.064    0.041    0.026   2
20 38    0.100    0.029    0.041  999.000  999.000    0.104    0.096  999.000    0.056    0.110    0.062    0.034   2
20 39    0.088    0.029    0.026  999.000  999.000    0.072    0.104  999.000    0.057    0.071    0.049    0.028   2
20 40    0.134    0.026    0.024  999.000  999.000    0.096    0.173  999.000    0.049    0.057    0.048    0.021   2
20 41    0.090    0.019    0.022  999.000  999.000    0.087    0.094  999.000    0.041    0.050    0.041    0.023   2
20 42    0.072    0.023    0.037  999.000  999.000    0.083    0.061  999.000    0.036    0.043    0.034    0.038   2
20 43    0.091    0.035    0.081  999.000  999.000    0.085    0.098  999.000    0.035    0.059    0.050    0.054   2
20 44    0.094    0.026    0.059  999.000  999.000    0.099    0.090  999.000    0.035    0.082    0.050    0.049   2
20 45    0.086    0.029    0.044  999.000  999.000    0.081    0.091  999.000    0.057    0.058    0.041    0.026   2
20 46    0.077    0.031    0.045  999.000  999.000    0.071    0.082  999.000    0.047    0.047    0.046    0.024   2
20 47    0.060    0.026    0.036  999.000  999.000    0.065    0.056  999.000    0.047    0.075    0.075    0.080   2
20 48    0.073    0.064    0.074  999.000  999.000    0.073    0.072  999.000    0.075    0.131    0.064    0.103   2
20 49    0.086    0.106    0.097  999.000  999.000    0.073    0.098  999.000    0.056    0.077    0.059    0.144   2
20 50    0.088    0.143    0.079  999.000  999.000    0.090    0.085  999.000    0.030    0.079    0.042    0.191   2
20 51    0.089    0.125    0.065  999.000  999.000    0.123    0.055  999.000    0.030    0.062    0.031    0.117   2
20 52    0.126    0.117    0.058  999.000  999.000    0.178    0.074  999.000    0.032    0.108    0.060    0.065   2
20 53    0.148    0.093    0.066  999.000  999.000    0.200    0.097  999.000    0.045    0.120    0.070    0.041   2
20 54    0.079    0.070    0.038  999.000  999.000    0.073    0.085  999.000    0.078    0.063    0.047    0.029   2
20 55    0.092    0.056    0.039  999.000  999.000    0.085    0.099  999.000    0.071    0.048    0.038    0.029   2
20 56    0.100    0.041    0.029  999.000  999.000    0.093    0.106  999.000    0.062    0.072    0.033    0.024   2
20 57    0.070    0.036    0.034  999.000  999.000    0.068    0.073  999.000    0.036    0.055    0.031    0.031   2
20 58    0.088    0.037    0.039  999.000  999.000    0.071    0.104  999.000    0.044    0.041    0.024    0.024   2
20 59    0.083    0.039    0.049  999.000  999.000    0.074    0.093  999.000    0.036    0.049    0.031    0.026   2
21 00    0.073    0.043    0.033  999.000  999.000    0.110    0.035  999.000    0.049    0.058    0.024    0.022   2
21 01    0.055    0.037    0.030  999.000  999.000    0.056    0.054  999.000    0.025    0.066    0.032    0.023   2
21 02    0.059    0.037    0.038  999.000  999.000    0.084    0.034  999.000    0.028    0.044    0.023    0.044   2
21 03    0.082    0.040    0.032  999.000  999.000    0.088    0.075  999.000    0.060    0.066    0.033    0.058   2
21 04    0.110    0.037    0.025  999.000  999.000    0.089    0.131  999.000    0.057    0.087    0.059    0.064   2
21 05    0.116    0.035    0.024  999.000  999.000    0.086    0.147  999.000    0.039    0.065    0.039    0.053   2
21 06    0.093    0.036    0.036  999.000  999.000    0.098    0.088  999.000    0.035    0.071    0.045    0.043   2
21 07    0.069    0.040    0.062  999.000  999.000    0.102    0.036  999.000    0.067    0.085    0.031    0.047   2
21 08    0.077    0.034    0.050  999.000  999.000    0.098    0.057  999.000    0.030    0.070    0.038    0.065   2
21 09    0.064    0.020    0.044  999.000  999.000    0.052    0.075  999.000    0.026    0.043    0.038    0.084   2
21 10    0.098    0.037    0.044  999.000  999.000    0.059    0.136  999.000    0.041    0.038    0.017    0.082   2
21 11    0.118    0.028    0.045  999.000  999.000    0.042    0.195  999.000    0.040    0.054    0.044    0.053   2
21 12    0.091    0.048    0.036  999.000  999.000    0.070    0.113  999.000    0.054    0.108    0.063    0.091   2
21 13    0.112    0.047    0.050  999.000  999.000    0.118    0.105  999.000    0.043    0.161    0.045    0.152   2
21 14    0.105    0.047    0.072  999.000  999.000    0.077    0.133  999.000    0.029    0.093    0.036    0.115   2
21 15    0.075    0.041    0.059  999.000  999.000    0.061    0.089  999.000    0.074    0.070    0.032    0.083   2
21 16    0.072    0.041    0.047  999.000  999.000    0.080    0.065  999.000    0.066    0.101    0.045    0.064   2
21 17    0.049    0.058    0.037  999.000  999.000    0.060    0.038  999.000    0.036    0.128    0.050    0.090   2
21 18    0.043    0.089    0.047  999.000  999.000    0.045    0.042  999.000    0.042    0.098    0.045    0.086   2
21 19    0.076    0.068    0.054  999.000  999.000    0.048    0.103  999.000    0.058    0.071    0.062    0.051   2
21 20    0.065    0.069    0.063  999.000  999.000    0.041    0.089  999.000    0.036    0.064    0.053    0.050   2
21 21    0.061    0.032    0.035  999.000  999.000    0.056    0.065  999.000    0.031    0.049    0.047    0.059   2
21 22    0.099    0.056    0.048  999.000  999.000    0.109    0.090  999.000    0.040    0.061    0.031    0.041   2
21 23    0.124    0.084    0.067  999.000  999.000    0.112    0.137  999.000    0.028    0.086    0.048    0.032   2
21 24    0.082    0.078    0.081  999.000  999.000    0.084    0.081  999.000    0.028    0.085    0.044    0.079   2
21 25    0.094    0.057    0.036  999.000  999.000    0.115    0.073  999.000    0.037    0.093    0.032    0.110   2
21 26    0.073    0.070    0.029  999.000  999.000    0.097    0.049  999.000    0.040    0.086    0.025    0.083   2
21 27    0.068    0.063    0.040  999.000  999.000    0.070    0.067  999.000    0.041    0.068    0.028    0.071   2
21 28    0.071    0.072    0.042  999.000  999.000    0.090    0.052  999.000    0.053    0.070    0.034    0.106   2
